player,position,team,season,age,plusMinus,type,cap_hit,shoots_catches,skater_stats_power_play_goals,skater_stats_power_play_assists,skater_stats_short_handed_goals,skater_stats_short_handed_assists,games_played,diff_all_corsi_percentage,diff_5on5_corsi_percentage,diff_4on5_corsi_percentage,diff_5on4_corsi_percentage,diff_all_shots_on_goal,diff_all_goals,diff_all_high_danger_shots,diff_all_high_danger_goals,diff_5on5_shots_on_goal,diff_5on5_goals,diff_5on5_high_danger_shots,diff_5on5_high_danger_goals,diff_4on5_goals,diff_5on4_shots_on_goal,diff_5on4_goals,all_icetime,x5on5_icetime,x4on5_icetime,x5on4_icetime,all_i_f_shots_on_goal,x5on5_i_f_shots_on_goal,x4on5_i_f_shots_on_goal,x5on4_i_f_shots_on_goal,all_i_f_goals,x5on5_i_f_goals,x4on5_i_f_goals,x5on4_i_f_goals,all_i_f_hits,x5on5_i_f_hits,x4on5_i_f_hits,x5on4_i_f_hits,all_i_f_takeaways,x5on5_i_f_takeaways,x4on5_i_f_takeaways,x5on4_i_f_takeaways,all_i_f_giveaways,x5on5_i_f_giveaways,x4on5_i_f_giveaways,x5on4_i_f_giveaways,all_i_f_high_danger_shots,x5on5_i_f_high_danger_shots,x4on5_i_f_high_danger_shots,x5on4_i_f_high_danger_shots,all_i_f_high_danger_goals,x5on5_i_f_high_danger_goals,x4on5_i_f_high_danger_goals,x5on4_i_f_high_danger_goals,all_faceoffs_won,x5on5_faceoffs_won,x4on5_faceoffs_won,x5on4_faceoffs_won,all_faceoffs_lost,x5on5_faceoffs_lost,x4on5_faceoffs_lost,x5on4_faceoffs_lost,all_shots_blocked_by_player,x5on5_shots_blocked_by_player,x4on5_shots_blocked_by_player,x5on4_shots_blocked_by_player,all_assists,x5on5_assists,x4on5_assists,x5on4_assists,all_diff_penalty_minutes,x5on5_diff_penalty_minutes,x4on5_diff_penalty_minutes,x5on4_diff_penalty_minutes,total_cap,percent_cap_hit,covid
Erik Karlsson,D,S.J,2018-19,28,6,Standard (1-way),6500000,R,2,24,0,0,53,0.08999999999999997,0.05999999999999994,0.03,-0.010000000000000009,258,22,28,17,170,8,23,8,-9,105,20,77871,58879,5669,9075,169,129,2,26,3,1,0,2,44,37,3,2,59,48,5,3,63,51,4,5,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,69,55,1,9,42,22,0,14,-12,-8,2,-6,79500000,0.081761,pre-covid
Paul Stastny,F,VGK,2018-19,32,14,Standard (1-way),6500000,L,2,5,1,1,50,0.04999999999999993,0.020000000000000018,-0.05000000000000002,0.010000000000000009,139,13,26,5,90,11,16,6,-7,68,6,54091,42826,3087,5577,101,85,2,6,13,10,1,1,35,32,1,1,36,32,1,2,18,11,1,6,19,13,1,2,7,4,1,1,463,341,40,49,384,306,32,19,15,13,0,0,28,20,1,3,-14,-12,0,0,79500000,0.081761,pre-covid
Derek Stepan,F,ARI,2018-19,28,-2,Standard (1-way),6500000,R,1,2,3,0,72,0.030000000000000027,0.010000000000000009,0.04999999999999999,-0.04999999999999993,89,6,25,7,49,-4,11,2,-6,86,9,82955,59996,7773,9933,194,142,25,14,15,9,3,1,50,44,1,3,49,31,12,3,45,30,4,7,22,12,2,5,4,2,1,0,651,446,74,86,726,509,84,70,50,38,1,5,20,16,0,2,4,0,2,2,79500000,0.081761,pre-covid
Sean Monahan,F,CGY,2018-19,23,7,Standard (1-way),6375000,L,12,11,0,0,78,0.08999999999999997,0,0.22000000000000003,0.020000000000000018,275,48,53,31,51,6,10,4,0,191,36,89278,69562,234,14608,211,141,0,49,34,20,0,11,36,34,0,1,78,65,0,5,58,50,0,7,43,19,0,17,15,4,0,8,455,351,6,69,434,324,25,3,24,23,0,0,48,29,0,11,28,32,0,-4,79500000,0.080189,pre-covid
Keith Yandle,D,FLA,2018-19,31,-17,Standard (1-way),6350000,L,7,32,0,0,82,0.09000000000000008,0,0.12,0.020000000000000018,235,29,-6,12,25,-5,-16,-6,-2,196,35,110307,86125,1723,16765,199,123,0,50,9,2,0,5,47,41,0,2,26,17,1,5,109,92,1,11,4,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,75,64,5,1,52,16,0,27,-20,-14,0,-6,79500000,0.079874,pre-covid
Nathan MacKinnon,F,COL,2018-19,22,20,Standard (1-way),6300000,R,14,29,0,0,82,0.14999999999999997,0.050000000000000044,0.15,-0.030000000000000027,356,69,20,21,119,23,-7,-3,0,210,45,108454,82046,461,18251,366,231,1,99,42,24,0,11,54,48,0,3,47,45,0,0,64,48,1,13,24,10,0,9,14,4,0,6,517,429,6,49,666,572,30,9,31,29,0,0,56,23,0,22,62,60,-2,2,79500000,0.079245,pre-covid
Alexander Radulov,F,DAL,2018-19,31,22,Standard (1-way),6250000,L,9,17,0,0,70,0.11999999999999994,0.030000000000000027,0.86,-0.010000000000000009,269,52,46,17,51,22,2,-2,0,179,29,83051,66697,42,12451,210,149,0,44,29,19,0,7,60,56,0,2,43,39,0,1,74,53,0,16,24,13,0,7,9,2,0,5,6,6,0,0,10,9,0,0,83,72,1,0,44,23,0,13,-22,-24,0,0,79500000,0.078616,pre-covid
Ilya Kovalchuk,F,L.A,2018-19,35,-26,35+ (1-way),6250000,R,4,5,0,0,64,0.07,-0.03999999999999998,-0.02,-0.010000000000000009,17,-8,1,5,-111,-16,-14,1,0,97,10,62223,49140,18,9691,141,85,0,40,16,9,0,3,28,28,0,0,21,19,0,1,43,34,0,7,10,5,0,3,6,3,0,1,16,12,0,4,20,18,0,0,18,16,0,0,18,12,0,5,10,14,0,0,79500000,0.078616,pre-covid
Patrick Marleau,F,TOR,2018-19,38,-6,35+ (1-way),6250000,L,4,6,0,0,82,0.030000000000000027,-0.020000000000000018,0.1,-0.010000000000000009,72,12,4,3,-27,0,-8,-1,-1,95,11,80420,68236,341,8176,161,128,0,26,16,11,0,3,74,69,0,4,31,28,0,2,22,20,0,2,19,10,0,4,5,3,0,0,104,75,3,21,99,68,4,0,41,36,0,0,19,10,0,5,-18,-14,0,-4,79500000,0.078616,pre-covid
Brad Marchand,F,BOS,2018-19,30,15,Standard (1-way),6125000,L,13,33,3,5,79,0.08999999999999997,0.030000000000000027,0.03,0.06999999999999995,205,55,6,5,86,18,3,1,-6,162,39,92965,66562,7022,13309,231,155,10,39,36,18,3,9,46,39,4,1,59,43,8,1,84,64,7,11,25,15,1,4,11,5,0,4,45,32,1,12,60,43,6,4,19,10,0,7,64,30,3,22,12,8,-2,8,79500000,0.077044,pre-covid
Mark Scheifele,F,WPG,2018-19,25,8,Standard (1-way),6125000,R,13,11,0,3,82,0.07,0,0.04000000000000001,0.010000000000000009,89,34,19,25,-54,3,-9,7,-13,225,38,107111,78528,5415,16795,200,115,7,63,38,20,0,12,54,48,1,3,74,54,10,5,48,34,4,6,38,16,0,16,13,5,0,4,803,570,44,157,933,651,135,59,54,43,0,8,44,22,2,10,36,36,0,-4,79500000,0.077044,pre-covid
Dylan Larkin,F,DET,2018-19,21,-6,Standard (1-way),6100000,L,7,8,2,1,76,0.12000000000000005,0.10000000000000003,0.03,0.020000000000000018,150,8,-17,5,79,-4,-10,1,-10,116,18,99518,77642,5860,10391,285,208,13,33,32,16,2,7,80,68,3,2,69,53,8,1,100,82,5,12,32,15,4,6,14,4,1,6,865,623,69,102,722,557,58,58,38,34,0,3,39,23,0,7,-8,4,-4,-6,79500000,0.07673,pre-covid
Artemi Panarin,F,CBJ,2018-19,26,14,Standard (1-way),6000000,R,7,15,0,0,79,0.12,0.07000000000000006,0.26,0.010000000000000009,291,37,35,14,127,22,21,6,-1,140,15,93904,76242,170,12853,191,129,0,43,28,19,0,4,14,11,0,2,31,29,0,1,56,50,0,3,17,10,0,4,5,1,0,2,1,1,0,0,3,1,0,0,17,14,0,1,59,39,0,12,22,24,0,-6,79500000,0.075472,pre-covid
Jordan Staal,F,CAR,2018-19,29,6,Standard (1-way),6000000,L,1,4,0,0,50,0.029999999999999916,0.04999999999999993,-0.020000000000000018,-0.010000000000000009,150,2,13,-5,123,3,17,-2,-9,63,6,54863,41551,5169,5121,121,99,3,11,11,9,0,0,121,109,6,4,39,31,5,0,24,21,0,2,19,12,2,2,2,1,0,0,570,406,61,55,453,308,32,65,18,12,0,3,18,13,0,2,-6,-8,0,-2,79500000,0.075472,pre-covid
Johnny Boychuk,D,NYI,2018-19,34,10,Standard (1-way),6000000,R,1,2,0,1,74,-0.04999999999999999,-0.020000000000000018,-0.01999999999999999,0.020000000000000018,-150,-5,-12,1,-69,5,-12,3,-14,31,2,83524,71201,5726,3002,157,145,0,11,3,2,0,1,144,137,2,1,10,7,2,0,56,51,2,2,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,120,91,0,6,17,14,0,2,1,1,5,-7,79500000,0.075472,pre-covid
David Backes,F,BOS,2018-19,34,0,Standard (1-way),6000000,R,2,5,0,0,70,0.04999999999999993,0.010000000000000009,0.05000000000000002,-0.010000000000000009,126,13,4,3,73,8,4,4,-3,57,13,54880,45929,704,6545,129,116,0,13,7,5,0,2,140,131,0,5,33,32,0,1,26,21,0,5,7,6,0,0,1,1,0,0,176,129,5,34,133,101,2,8,30,29,0,0,13,7,0,5,8,10,0,-2,79500000,0.075472,pre-covid
Joe Pavelski,F,S.J,2018-19,33,-4,Standard (1-way),6000000,R,14,10,1,0,75,0.06999999999999995,0,0,0.020000000000000018,254,19,41,20,105,-6,28,3,-8,160,29,85671,64781,3013,12412,187,129,1,42,38,21,0,11,69,63,2,4,41,32,4,4,45,33,1,10,37,23,0,10,16,7,0,7,526,378,36,75,464,329,40,47,61,49,1,4,26,16,0,6,28,28,2,-2,79500000,0.075472,pre-covid
Ryan Nugent-Hopkins,F,EDM,2018-19,25,-13,Standard (1-way),6000000,L,8,18,1,2,82,0.030000000000000027,-0.03999999999999998,0.01999999999999999,0.06000000000000005,15,10,-8,9,-97,-5,-18,3,-13,207,38,98950,70869,7771,14966,208,139,10,44,28,16,1,8,69,60,4,5,59,39,9,8,56,37,4,13,21,13,2,5,8,4,0,3,380,313,53,5,461,359,7,69,40,30,0,4,39,19,2,16,22,10,6,4,79500000,0.075472,pre-covid
Kyle Turris,F,NSH,2018-19,28,-6,Standard (1-way),6000000,R,4,2,0,0,55,0.040000000000000036,-0.030000000000000027,-0.17,-0.020000000000000018,110,3,-3,-1,17,-5,-1,1,0,70,5,51784,42537,89,7011,78,59,0,13,7,2,0,4,24,21,0,2,19,17,0,2,26,20,0,6,1,1,0,0,0,0,0,0,281,246,3,22,271,242,3,1,15,15,0,0,16,11,0,2,-18,-14,0,-4,79500000,0.075472,pre-covid
Brandon Saad,F,CHI,2018-19,25,-9,Standard (1-way),6000000,L,5,1,3,0,80,0.040000000000000036,0.050000000000000044,0.11,-0.030000000000000027,11,-16,-32,-9,25,-6,-21,1,-14,62,7,84846,67113,7701,6761,195,149,16,14,23,14,2,4,52,41,3,4,35,21,7,0,36,29,4,3,24,12,3,3,10,3,2,3,24,19,4,1,38,32,0,4,25,22,0,1,24,18,0,1,24,18,2,4,79500000,0.075472,pre-covid
Kyle Okposo,F,BUF,2018-19,30,-9,Standard (1-way),6000000,R,7,4,0,0,78,0.050000000000000044,-0.030000000000000027,-0.02,0,83,7,4,-1,-41,-3,-4,-2,0,115,15,64455,53949,64,8581,148,110,0,33,14,7,0,7,87,79,0,8,17,15,0,1,27,23,0,1,12,6,0,6,4,1,0,3,63,47,0,15,71,51,0,0,27,25,0,0,15,10,0,4,-16,-14,0,-2,79500000,0.075472,pre-covid
Matt Duchene,F,CBJ,2018-19,27,-3,Standard (1-way),6000000,L,9,9,0,0,73,0.07,0,0.04000000000000001,0.029999999999999916,86,21,22,4,-30,3,2,-2,-1,101,20,82479,66409,725,10564,172,132,0,22,31,22,0,5,28,28,0,0,50,45,0,0,68,51,0,12,29,19,0,6,14,7,0,3,676,538,5,93,546,434,25,7,40,37,0,1,38,23,0,7,22,20,0,0,79500000,0.075472,pre-covid
Jordan Eberle,F,NYI,2018-19,28,-6,Standard (1-way),6000000,R,7,9,0,0,78,0.12000000000000005,0.020000000000000018,-0.09,0.030000000000000027,142,18,13,11,-18,5,-8,3,0,151,19,77307,61861,73,12423,160,112,0,36,19,11,0,7,36,35,0,0,34,31,0,2,40,28,0,10,20,10,0,8,10,5,0,4,9,9,0,0,11,11,0,0,35,35,0,0,18,12,0,3,6,4,0,0,79500000,0.075472,pre-covid
Nikolaj Ehlers,F,WPG,2018-19,22,2,Standard (1-way),6000000,L,2,5,0,0,62,0.06000000000000005,0.030000000000000027,-0.1,0,77,11,2,8,37,4,-5,2,0,49,8,58470,51359,19,4637,159,141,0,12,21,16,0,2,27,25,0,1,28,28,0,0,17,17,0,0,16,11,0,2,11,6,0,2,1,1,0,0,1,1,0,0,16,12,0,0,16,11,0,5,38,34,0,0,79500000,0.075472,pre-covid
Matt Dumba,D,MIN,2018-19,23,-5,Standard (1-way),6000000,R,6,6,0,0,32,0.050000000000000044,0.020000000000000018,0.05,-0.020000000000000018,62,2,13,-2,49,-2,10,-5,-5,57,10,44876,34519,2753,5003,93,59,0,28,12,7,0,4,60,46,4,5,10,9,0,1,17,14,0,3,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,43,34,0,2,9,4,0,5,-1,-1,0,0,79500000,0.075472,pre-covid
Loui Eriksson,F,VAN,2018-19,32,-11,Standard (1-way),6000000,L,1,2,0,0,81,-0.010000000000000009,-0.010000000000000009,0.01999999999999999,-0.010000000000000009,-47,-9,-4,-1,-77,-8,-8,-5,-5,64,1,68314,54842,5626,6026,107,84,7,14,11,8,0,1,3,3,0,0,29,22,6,1,10,7,2,1,16,10,1,3,4,1,0,1,3,2,0,1,4,2,0,2,28,20,0,7,16,13,0,1,-10,-12,0,0,79500000,0.075472,pre-covid
Logan Couture,F,S.J,2018-19,29,-6,Standard (1-way),6000000,L,9,14,3,0,81,0.039999999999999925,-0.010000000000000009,0.03,0.020000000000000018,152,13,13,8,42,-4,6,-1,-10,165,27,90302,64264,7276,13040,205,124,13,58,27,19,1,6,65,61,2,2,71,55,8,3,36,30,1,5,18,10,2,4,7,3,0,3,282,235,17,13,327,277,15,15,52,42,1,6,43,26,0,9,-2,0,0,-4,79500000,0.075472,pre-covid
Erik Johnson,D,COL,2018-19,30,8,Standard (1-way),6000000,R,0,0,0,1,80,-0.10000000000000003,-0.010000000000000009,-0.010000000000000009,-0.10999999999999999,-209,-16,-26,-5,-13,-5,-3,1,-23,9,1,104553,83314,14467,1568,144,124,7,1,7,5,0,0,124,108,15,0,31,24,6,0,41,38,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,99,0,26,19,15,0,0,-3,-5,0,2,79500000,0.075472,pre-covid
Milan Lucic,F,EDM,2018-19,30,-9,Standard (1-way),6000000,L,2,2,0,0,79,0.08000000000000007,0.040000000000000036,0,0.030000000000000027,57,5,19,11,-23,-6,9,2,0,72,11,62637,55170,0,6067,74,67,0,7,6,4,0,2,259,251,0,5,27,26,0,1,34,30,0,3,9,7,0,2,1,0,0,1,25,19,0,6,20,15,0,0,22,21,0,0,13,11,0,2,-31,-25,0,-4,79500000,0.075472,pre-covid
Taylor Hall,F,N.J,2018-19,26,-6,Standard (1-way),6000000,L,1,11,0,0,33,0.13999999999999996,0.050000000000000044,0.32999999999999996,-0.010000000000000009,154,9,23,6,62,4,14,5,0,62,12,38837,28650,99,5915,113,83,0,17,11,7,0,1,22,20,0,1,31,29,0,1,39,26,0,12,11,7,0,0,3,1,0,0,26,19,0,4,32,23,0,1,29,27,1,0,25,13,0,10,-6,-4,0,0,79500000,0.075472,pre-covid
Filip Forsberg,F,NSH,2018-19,23,8,Standard (1-way),6000000,R,7,3,2,0,64,0.09999999999999998,0.050000000000000044,0.1,0,165,17,29,13,62,6,19,5,-2,97,6,71546,52588,3675,10654,217,147,6,41,28,15,2,4,100,93,1,2,69,49,16,2,67,48,1,14,30,21,1,2,13,5,1,2,1,1,0,0,7,2,0,2,29,22,0,6,22,17,0,2,35,33,0,-2,79500000,0.075472,pre-covid
Jonathan Huberdeau,F,FLA,2018-19,25,-14,Standard (1-way),5900000,L,11,23,0,0,82,0.10999999999999999,0.020000000000000018,0.12000000000000002,0.030000000000000027,299,30,3,14,74,-2,-4,1,-1,194,32,92626,70699,838,16030,226,153,3,52,30,16,0,10,57,52,2,1,44,38,1,3,84,61,0,17,21,12,0,6,10,4,0,3,12,9,3,0,7,7,0,0,45,39,0,2,62,32,0,21,20,20,0,-2,79500000,0.074214,pre-covid
Aleksander Barkov,F,FLA,2018-19,22,-3,Standard (1-way),5900000,L,13,18,0,1,82,0.040000000000000036,-0.020000000000000018,-0.020000000000000018,0.030000000000000027,159,24,-18,1,24,2,-14,-8,-17,198,35,109835,77087,9594,16513,206,145,9,33,35,17,0,11,27,22,2,1,99,75,11,6,69,46,6,13,29,13,1,11,14,3,0,8,1040,723,91,149,898,592,126,96,61,49,1,6,62,33,1,13,60,56,0,2,79500000,0.074214,pre-covid
Cam Atkinson,F,CBJ,2018-19,29,3,Standard (1-way),5875000,R,8,9,4,0,80,0.06000000000000005,0.020000000000000018,0.08000000000000002,0,149,21,15,4,32,11,10,4,0,133,13,92897,69656,6303,12467,295,199,18,64,41,26,4,8,27,23,2,2,47,34,10,1,45,41,0,4,36,23,0,6,17,9,0,5,24,22,0,1,52,49,1,1,25,21,0,3,28,19,0,3,-6,0,0,-6,79500000,0.073899,pre-covid
Dustin Brown,F,L.A,2018-19,33,-17,Standard (1-way),5875000,R,9,3,1,1,72,0.020000000000000018,-0.02999999999999997,-0.030000000000000013,0.029999999999999916,-40,-6,-7,-5,-81,-7,-11,-4,-14,105,13,87804,65596,7031,9972,180,137,4,25,22,11,0,8,150,125,6,10,31,25,5,1,44,34,7,3,16,7,0,5,6,0,0,4,1,1,0,0,16,8,0,6,29,22,0,4,29,21,1,2,2,4,-4,2,79500000,0.073899,pre-covid
Brandon Dubinsky,F,CBJ,2018-19,32,-16,Standard (1-way),5850000,L,0,0,0,1,61,-0.11000000000000004,-0.06,-0.1,-0.43999999999999995,-45,-22,0,2,-8,-24,2,-2,-4,2,0,45132,38759,4420,299,63,59,2,1,6,5,0,0,147,141,4,0,16,12,3,0,7,6,0,0,9,7,0,1,1,1,0,0,428,359,37,1,321,247,9,15,28,22,1,2,8,4,1,0,0,-2,0,0,79500000,0.073585,pre-covid
Ryan Callahan,F,T.B,2018-19,33,7,Standard (1-way),5800000,R,1,0,0,1,52,-0.07,-0.040000000000000036,0.020000000000000004,-0.18999999999999995,-17,0,-2,-3,10,3,4,0,-4,2,1,34669,30260,2892,238,76,73,2,1,7,6,0,1,88,87,1,0,22,20,2,0,8,8,0,0,9,8,0,1,2,1,0,1,6,2,2,0,15,5,0,1,25,16,0,0,10,9,1,0,0,0,0,0,79500000,0.072956,pre-covid
T.J. Oshie,F,WSH,2018-19,31,5,Standard (1-way),5750000,R,6,8,1,0,69,0.10999999999999993,0.010000000000000009,0.12000000000000002,0.05999999999999994,187,35,6,11,18,17,-9,2,-7,170,31,77055,56937,2335,13617,143,95,3,34,25,16,0,6,133,117,1,9,46,38,1,3,38,32,0,5,20,8,0,7,9,3,0,3,84,20,4,50,121,28,47,8,55,48,2,1,29,18,0,8,8,12,0,-6,79500000,0.072327,pre-covid
Travis Zajac,F,N.J,2018-19,33,-25,Standard (1-way),5750000,R,5,7,2,0,80,0.020000000000000018,0.010000000000000009,0.07,0.030000000000000027,5,-28,-7,-16,-16,-16,9,-2,-14,125,16,92233,63107,12102,12126,120,85,7,26,19,12,2,4,66,59,1,3,63,43,15,2,33,28,0,5,22,14,1,5,8,4,1,2,841,600,89,110,605,421,74,65,38,27,0,7,26,17,0,7,6,10,-6,4,79500000,0.072327,pre-covid
Tyler Seguin,F,DAL,2018-19,26,17,Standard (1-way),5750000,R,10,19,0,0,82,0.10000000000000003,0.030000000000000027,0.05,0.020000000000000018,223,40,46,12,32,23,5,0,-8,202,31,102001,77571,3886,14018,334,207,5,78,33,19,0,8,74,68,4,2,47,42,1,2,55,41,1,8,39,18,0,9,13,4,0,4,677,520,71,47,579,441,35,68,47,37,2,4,46,27,0,16,10,10,2,0,79500000,0.072327,pre-covid
Mikael Granlund,F,NSH,2018-19,26,-8,Standard (1-way),5750000,L,2,18,2,0,79,0.07000000000000006,0.010000000000000009,0.01999999999999999,0,171,6,8,-2,87,2,7,-1,-7,106,14,86546,67049,2607,10952,187,145,1,26,16,10,0,2,46,44,0,1,47,42,3,2,31,24,0,5,14,9,0,2,6,2,0,2,129,98,3,14,159,121,13,8,40,35,1,2,37,18,0,10,10,12,0,0,79500000,0.072327,pre-covid
Dougie Hamilton,D,CAR,2018-19,25,0,Standard (1-way),5750000,R,4,6,0,0,82,0.06999999999999995,0.04999999999999993,0.09000000000000002,-0.06000000000000005,331,10,34,2,218,6,22,1,-1,82,9,96811,82551,1224,8654,259,201,2,41,18,15,0,2,160,143,0,9,35,30,0,3,65,50,1,10,7,3,0,3,3,2,0,0,0,0,0,0,1,1,0,0,91,83,0,2,21,12,0,5,-26,-18,0,-6,79500000,0.072327,pre-covid
Matt Niskanen,D,WSH,2018-19,31,-3,Standard (1-way),5750000,R,1,1,0,1,80,-0.08000000000000002,-0.030000000000000027,-0.01999999999999999,0,-250,-34,-32,-20,-113,-4,-5,-2,-29,24,2,105219,86398,12624,2692,143,123,6,10,8,6,0,1,167,144,18,1,40,31,9,0,73,59,8,2,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,137,103,0,19,17,14,1,1,-8,-6,0,2,79500000,0.072327,pre-covid
Alexander Steen,F,STL,2018-19,34,2,Standard (1-way),5750000,L,2,3,1,1,65,-0.030000000000000027,0.010000000000000009,-0.03,0.010000000000000009,29,1,3,5,53,3,3,5,-10,50,9,61682,46568,7200,4707,114,90,6,13,11,7,1,3,55,46,8,0,34,22,11,1,16,13,2,1,8,5,0,2,4,2,0,2,11,9,1,0,18,12,2,3,50,32,1,8,16,11,1,3,20,16,0,4,79500000,0.072327,pre-covid
James Neal,F,CGY,2018-19,30,-5,Standard (1-way),5750000,L,2,4,0,0,63,0.030000000000000027,-0.030000000000000027,0.4,0.020000000000000018,63,5,5,4,-32,-3,-4,0,0,83,6,56481,47387,108,7934,141,108,1,27,7,5,0,2,46,45,0,1,11,11,0,0,35,25,0,9,6,4,0,1,3,2,0,1,5,4,0,0,6,6,0,0,19,19,0,0,12,8,0,4,0,-2,2,-2,79500000,0.072327,pre-covid
Jeff Skinner,F,BUF,2018-19,26,0,Standard (1-way),5725000,L,8,8,0,0,82,0.11999999999999994,0.030000000000000027,-0.11,0.020000000000000018,293,28,31,12,74,14,24,6,-1,198,21,90855,73004,161,14313,268,196,0,56,40,27,0,6,32,29,1,1,56,53,0,1,39,34,0,4,33,21,0,8,13,6,0,4,157,93,0,54,145,103,5,1,24,23,0,0,24,15,0,8,42,44,2,-2,79500000,0.072013,pre-covid
Marc Staal,D,NYR,2018-19,31,-9,Standard (1-way),5700000,L,0,0,0,0,79,-0.12,-0.03999999999999998,-0.04000000000000001,0.08999999999999997,-382,-41,-23,-8,-157,-17,5,3,-27,2,0,92060,75909,13043,130,84,75,6,1,3,3,0,0,94,85,6,0,28,22,5,0,68,57,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,94,0,4,10,10,0,0,-16,-18,-2,0,79500000,0.071698,pre-covid
Tomas Hertl,F,S.J,2018-19,24,5,Standard (1-way),5625000,L,16,6,2,1,77,0.039999999999999925,-0.020000000000000018,0.05000000000000002,0.020000000000000018,200,22,10,14,88,3,5,3,-11,161,30,87811,62651,7454,12579,175,120,8,31,35,19,1,9,53,46,3,1,57,33,14,4,44,34,4,4,32,15,1,11,16,4,0,9,609,431,61,85,573,397,59,68,63,49,0,11,39,28,1,4,20,16,-2,4,79500000,0.070755,pre-covid
Blake Wheeler,F,WPG,2018-19,31,0,Standard (1-way),5600000,R,2,33,2,1,82,0.08000000000000002,0,0.030000000000000013,0.010000000000000009,122,27,10,25,-31,-1,-13,9,-11,222,37,101470,73246,5209,16639,231,167,6,40,20,13,2,2,81,75,4,0,43,33,6,1,33,15,5,9,14,8,0,1,5,1,0,1,31,22,1,5,58,48,2,4,53,33,1,10,69,29,1,28,-20,-20,2,-2,79500000,0.07044,pre-covid
Jason Pominville,F,BUF,2018-19,35,-4,Standard (1-way),5600000,R,1,1,0,0,73,0.050000000000000044,0.020000000000000018,-0.13,-0.030000000000000027,76,-2,9,8,20,-2,6,10,0,57,3,54655,50308,34,3770,133,113,0,19,16,15,0,1,18,18,0,0,13,13,0,0,20,19,0,1,14,11,0,1,6,6,0,0,18,15,0,3,17,16,0,0,20,19,0,0,15,13,0,1,6,6,0,0,79500000,0.07044,pre-covid
Gabriel Landeskog,F,COL,2018-19,25,17,Standard (1-way),5571429,L,10,18,0,0,73,0.12999999999999995,0.030000000000000027,-0.05000000000000002,0,283,58,20,22,89,16,-13,-4,-2,182,40,92488,68813,1214,16269,241,171,3,48,32,15,0,9,120,110,1,5,46,40,0,3,47,39,1,6,29,10,0,10,14,2,0,6,360,235,14,83,334,224,49,12,64,55,1,0,41,19,0,16,2,2,0,0,79500000,0.070081,pre-covid
Duncan Keith,D,CHI,2018-19,34,13,Standard (1-way),5538462,L,0,3,0,1,82,-0.020000000000000018,0.010000000000000009,-0.04000000000000001,-0.010000000000000009,-83,-8,-31,-14,7,19,-6,5,-26,76,6,113266,93427,9379,6551,141,117,2,16,6,5,0,0,41,34,3,1,33,21,7,2,73,65,4,1,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,145,114,0,18,34,28,1,1,-22,-22,-6,2,79500000,0.069666,pre-covid
Jeff Petry,D,MTL,2018-19,30,-5,Standard (1-way),5500000,R,3,8,0,1,82,0.030000000000000027,0.030000000000000027,0.01999999999999999,-0.040000000000000036,80,-13,-30,-14,117,-2,-10,-6,-14,105,14,113666,86562,9714,11875,172,122,5,33,13,7,0,3,190,160,18,9,39,32,4,2,129,105,14,4,4,1,0,2,1,0,0,1,0,0,0,0,1,0,0,0,123,89,4,21,32,21,1,8,-8,-6,-2,-2,79500000,0.069182,pre-covid
Jacob Trouba,D,WPG,2018-19,24,8,Standard (1-way),5500000,R,3,15,1,2,82,-0.010000000000000009,0.020000000000000018,-0.03,-0.010000000000000009,-104,10,-18,2,-15,3,-10,3,-18,109,22,112584,86185,11704,9546,162,125,5,26,8,3,1,2,112,93,14,2,48,38,2,4,86,70,9,2,6,3,0,1,4,2,0,1,0,0,0,0,0,0,0,0,170,141,0,12,42,21,1,13,-38,-22,-8,-4,79500000,0.069182,pre-covid
Oliver Ekman-Larsson,D,ARI,2018-19,26,-16,Standard (1-way),5500000,L,5,14,1,2,81,0.09000000000000002,0.050000000000000044,0,0.04999999999999993,134,-1,21,4,6,-16,-5,-4,-5,160,18,114756,87387,5944,15273,175,113,4,41,14,5,1,4,162,141,7,5,32,23,0,3,65,46,3,10,5,1,0,3,3,0,0,2,0,0,0,0,0,0,0,0,51,43,1,4,30,13,2,11,-12,-8,0,-10,79500000,0.069182,pre-covid
Mikko Koivu,F,MIN,2018-19,35,-2,35+ (1-way),5500000,L,2,10,0,1,48,0.030000000000000027,0.010000000000000009,-0.06,0,50,2,1,-2,49,0,-5,-4,-9,80,13,52555,38398,4009,6489,89,60,2,20,8,4,0,2,13,11,1,1,35,25,4,0,10,7,0,3,8,2,0,2,4,1,0,1,488,356,44,55,405,293,37,35,32,26,1,2,21,9,0,10,-12,-6,-2,-4,79500000,0.069182,pre-covid
