player,position,team,season,age,type,cap_hit,shoots_catches,skater_stats_power_play_goals,skater_stats_power_play_assists,skater_stats_short_handed_goals,skater_stats_short_handed_assists,plusMinus,games_played,diff_all_corsi_percentage,diff_5on5_corsi_percentage,diff_4on5_corsi_percentage,diff_5on4_corsi_percentage,diff_all_shots_on_goal,diff_all_goals,diff_all_high_danger_shots,diff_all_high_danger_goals,diff_5on5_shots_on_goal,diff_5on5_goals,diff_5on5_high_danger_shots,diff_5on5_high_danger_goals,diff_4on5_goals,diff_5on4_shots_on_goal,diff_5on4_goals,all_icetime,x5on5_icetime,x4on5_icetime,x5on4_icetime,all_i_f_shots_on_goal,x5on5_i_f_shots_on_goal,x4on5_i_f_shots_on_goal,x5on4_i_f_shots_on_goal,all_i_f_goals,x5on5_i_f_goals,x4on5_i_f_goals,x5on4_i_f_goals,all_i_f_hits,x5on5_i_f_hits,x4on5_i_f_hits,x5on4_i_f_hits,all_i_f_takeaways,x5on5_i_f_takeaways,x4on5_i_f_takeaways,x5on4_i_f_takeaways,all_i_f_giveaways,x5on5_i_f_giveaways,x4on5_i_f_giveaways,x5on4_i_f_giveaways,all_i_f_high_danger_shots,x5on5_i_f_high_danger_shots,x4on5_i_f_high_danger_shots,x5on4_i_f_high_danger_shots,all_i_f_high_danger_goals,x5on5_i_f_high_danger_goals,x4on5_i_f_high_danger_goals,x5on4_i_f_high_danger_goals,all_faceoffs_won,x5on5_faceoffs_won,x4on5_faceoffs_won,x5on4_faceoffs_won,all_faceoffs_lost,x5on5_faceoffs_lost,x4on5_faceoffs_lost,x5on4_faceoffs_lost,all_shots_blocked_by_player,x5on5_shots_blocked_by_player,x4on5_shots_blocked_by_player,x5on4_shots_blocked_by_player,all_assists,x5on5_assists,x4on5_assists,x5on4_assists,all_diff_penalty_minutes,x5on5_diff_penalty_minutes,x4on5_diff_penalty_minutes,x5on4_diff_penalty_minutes,total_cap,percent_cap_hit,covid
Mike Green,D,WSH,2010-11,24,Standard (1-way),5250000,R,6,7,0,1,4,49,0.09999999999999998,0.030000000000000027,0.010000000000000009,0.08000000000000007,165,18,10,4,31,-1,-9,-5,-6,187,16,73433,51720,6540,11987,115,55,6,47,8,3,0,5,100,81,9,7,25,14,6,4,54,40,6,8,4,2,0,2,2,1,0,1,0,0,0,0,0,0,0,0,109,77,3,14,16,7,1,4,-10,-8,0,4,59400000,0.088384,pre-covid
Martin St. Louis,F,T.B,2010-11,35,Standard (1-way),5250000,L,8,43,0,0,-10,82,0.10999999999999999,-0.030000000000000027,0,-0.020000000000000018,288,52,40,28,38,19,3,2,-3,241,28,103203,75960,2111,20504,254,184,1,51,31,22,0,2,37,35,0,1,55,44,2,6,71,36,0,24,25,12,0,3,8,3,0,0,50,42,1,2,81,62,2,3,64,44,7,3,68,31,0,25,58,54,6,-6,59400000,0.088384,pre-covid
Bobby Ryan,F,ANA,2010-11,23,Standard (1-way),5100000,R,5,6,1,0,19,82,0.10000000000000003,0.06,0.009999999999999995,-0.040000000000000036,68,28,8,2,-33,17,4,2,-8,155,16,99284,79108,5479,11131,270,204,6,44,34,25,1,5,156,141,6,5,62,51,5,1,42,34,1,6,23,15,1,1,11,6,1,1,87,64,3,14,132,88,12,11,34,31,0,2,37,28,0,5,23,23,2,-4,59400000,0.085859,pre-covid
Brian Rolston,F,N.J,2010-11,37,35+ (1-way),5062500,L,6,5,0,1,-5,65,0.07999999999999996,0.050000000000000044,0,-0.030000000000000027,132,3,10,5,64,-2,2,0,-3,95,3,68664,51162,5771,9120,168,110,6,34,14,7,0,5,67,59,5,3,27,22,3,2,23,18,1,4,12,5,0,4,7,2,0,4,52,27,16,7,83,47,4,24,20,14,0,5,20,13,1,1,-10,-4,2,-6,59400000,0.085227,pre-covid
Paul Martin,D,PIT,2010-11,29,Standard (1-way),5000000,L,2,8,0,1,11,77,0.030000000000000027,0.020000000000000018,-0.03,0,197,14,10,4,126,5,3,4,-9,160,17,107948,77631,12111,13527,104,67,3,22,3,0,0,2,45,35,4,1,36,24,7,1,27,19,2,3,8,0,0,5,2,0,0,1,0,0,0,0,0,0,0,0,129,90,5,28,21,10,1,8,0,0,0,4,59400000,0.084175,pre-covid
Brian Gionta,F,MTL,2010-11,31,Standard (1-way),5000000,R,8,5,2,0,-4,82,0.08000000000000007,0.050000000000000044,0.03,0.020000000000000018,244,17,16,2,137,6,-3,-3,-7,153,19,96525,69072,8990,13117,298,213,17,48,29,17,2,7,87,77,4,5,45,28,7,7,27,21,5,0,29,13,0,8,11,3,0,6,19,12,3,2,40,24,4,8,31,19,0,8,17,12,0,2,14,10,0,0,59400000,0.084175,pre-covid
Tomas Plekanec,F,MTL,2010-11,27,Standard (1-way),5000000,L,3,17,2,1,9,77,0.020000000000000018,0,0,0.050000000000000044,55,20,8,-2,39,8,-9,-6,-13,177,26,93550,63930,11668,12721,227,162,20,35,22,16,1,3,53,46,4,3,43,29,13,0,37,26,2,6,13,5,3,2,4,1,0,2,788,497,121,95,789,491,98,138,45,30,1,11,35,18,1,12,-14,-8,-6,-4,59400000,0.084175,pre-covid
Mike Ribeiro,F,DAL,2010-11,30,Standard (1-way),5000000,L,7,16,0,0,-6,82,0.11000000000000004,0.010000000000000009,-0.009999999999999995,0.040000000000000036,167,20,8,-7,-18,5,-13,-9,-11,235,30,98063,71653,3904,17837,161,119,2,34,19,11,0,7,95,86,2,4,72,57,8,6,71,53,3,12,16,6,1,7,7,1,0,6,565,365,24,138,648,423,120,39,33,26,0,3,52,33,0,14,26,24,-2,-4,59400000,0.084175,pre-covid
Michal Rozsival,D,ARI,2010-11,31,Standard (1-way),5000000,R,2,6,0,0,3,65,0.040000000000000036,0.050000000000000044,0.03,-0.050000000000000044,12,3,-12,-8,35,9,4,-2,-9,78,11,81909,64414,7074,7509,55,37,0,14,6,4,0,2,100,85,8,2,24,18,5,0,24,16,5,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,108,80,3,20,15,9,0,6,-24,-22,-4,2,59400000,0.084175,pre-covid
Jeff Carter,F,PHI,2010-11,25,Standard (1-way),5000000,R,9,9,0,0,25,80,0.10999999999999993,0.030000000000000027,0.11000000000000001,0.020000000000000018,260,49,54,21,61,29,13,8,-2,177,16,87503,66506,2935,13021,335,237,2,71,36,25,0,4,65,57,3,1,40,34,1,3,29,22,1,5,46,22,1,12,15,6,0,3,331,222,13,54,274,179,28,18,41,35,2,2,30,18,0,8,-16,-15,4,4,59400000,0.084175,pre-covid
Ryan Kesler,F,VAN,2010-11,25,Standard (1-way),5000000,R,19,19,3,2,24,82,0.10999999999999999,0.06999999999999995,0.009999999999999981,0.050000000000000044,267,59,31,31,135,15,-2,-1,-17,263,51,100762,67883,11652,16853,260,157,14,64,41,20,2,13,124,114,3,5,65,47,12,1,21,13,3,2,37,10,1,17,16,5,0,8,859,580,126,115,637,426,65,100,80,61,1,10,32,15,0,15,16,16,0,0,59400000,0.084175,pre-covid
Chris Pronger,D,PHI,2010-11,35,35+ (1-way),4935714,L,3,12,0,1,4,50,0.020000000000000018,0,-0.09,-0.010000000000000009,92,12,10,2,43,7,5,3,-11,125,17,67495,45826,8359,10327,112,64,3,38,4,1,0,2,41,28,10,3,19,13,3,2,26,18,4,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,114,77,5,19,21,8,1,7,-36,-32,-4,2,59400000,0.083093,pre-covid
Daniel Alfredsson,F,OTT,2010-11,37,35+ (1-way),4875000,R,7,5,0,0,-18,54,0.040000000000000036,-0.040000000000000036,0.03,0.040000000000000036,-10,-11,1,0,-32,-16,-4,-1,-11,88,14,62454,43965,5860,9541,96,65,5,18,14,6,0,5,41,35,1,3,45,28,11,3,46,27,5,9,16,5,1,6,10,2,0,5,2,0,2,0,10,4,3,2,21,15,0,5,17,10,0,3,12,12,2,-2,59400000,0.082071,pre-covid
Patrice Bergeron,F,BOS,2010-11,24,Standard (1-way),4750000,R,3,9,4,1,36,80,0.050000000000000044,0.050000000000000044,0.03,-0.010000000000000009,118,19,-5,4,77,18,1,7,-17,135,16,85865,61119,8781,12127,211,148,10,40,22,15,2,3,45,41,1,2,49,34,13,0,24,20,1,2,20,12,1,3,7,3,0,2,815,586,110,71,624,441,52,76,56,43,2,6,35,21,1,6,-6,-6,-2,0,59400000,0.079966,pre-covid
Andy McDonald,F,STL,2010-11,32,Standard (1-way),4700000,L,5,12,1,0,18,58,0.08999999999999997,0.030000000000000027,0.07999999999999999,-0.010000000000000009,236,36,26,11,109,19,13,2,-3,125,19,69721,52331,3209,10809,180,130,6,30,20,13,1,5,40,37,0,2,23,21,0,1,15,6,0,6,20,10,1,5,5,0,1,3,207,130,10,36,142,93,19,10,27,22,1,2,30,17,0,11,-12,-10,2,-2,59400000,0.079125,pre-covid
Shane Doan,F,ARI,2010-11,33,Standard (1-way),4550000,R,13,11,0,0,3,72,0.13999999999999996,0.020000000000000018,0.06,0.030000000000000027,193,31,28,15,22,5,-8,1,-3,190,24,83336,62677,2218,15664,221,155,3,53,20,6,0,9,172,141,3,21,41,33,2,2,36,21,1,13,20,5,0,7,9,1,0,3,73,53,0,16,86,57,12,0,28,19,2,4,40,28,0,9,-20,-14,0,-8,59400000,0.076599,pre-covid
Ryan Malone,F,T.B,2010-11,30,Standard (1-way),4500000,L,10,9,0,0,-6,54,0.12,0.030000000000000027,0.12,0,238,24,28,13,93,2,6,-1,-4,133,18,51922,38170,2489,9829,150,86,5,48,14,4,0,8,125,114,1,9,28,22,5,0,16,10,0,5,16,4,2,8,9,1,0,6,56,29,3,22,87,52,15,6,19,18,0,1,24,15,0,7,-6,0,2,-12,59400000,0.075758,pre-covid
Tim Connolly,F,BUF,2010-11,29,Standard (1-way),4500000,R,6,13,0,0,-9,68,0.07000000000000006,0.050000000000000044,-0.020000000000000004,-0.010000000000000009,113,4,4,6,44,0,-2,1,-7,129,16,68962,48781,6148,10492,151,105,2,28,13,7,0,5,24,15,0,8,22,18,2,0,34,23,0,7,13,6,0,3,5,2,0,2,445,316,22,76,524,350,67,42,53,25,3,13,29,14,0,12,2,-2,2,2,59400000,0.075758,pre-covid
Jason Arnott,F,WSH,2010-11,35,Standard (1-way),4500000,R,4,5,0,0,0,73,0.09999999999999998,0.030000000000000027,0.22000000000000003,-0.06000000000000005,187,8,25,8,52,-6,7,6,-1,96,8,67990,56249,368,8691,169,130,0,28,17,11,0,3,42,36,0,3,30,27,0,3,21,20,0,1,13,8,0,2,5,3,0,0,449,374,0,43,445,386,2,3,11,8,0,0,14,9,0,3,-24,-24,0,0,59400000,0.075758,pre-covid
Ron Hainsey,D,ATL,2010-11,29,Standard (1-way),4500000,L,0,1,0,1,1,82,-0.06,-0.020000000000000018,0.020000000000000018,0,-106,-10,-18,-7,-17,0,-5,0,-11,22,2,88978,75820,8300,2253,83,70,4,3,3,1,0,0,51,49,1,0,30,23,5,0,47,37,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,173,152,0,9,16,11,1,1,-12,-14,0,0,59400000,0.075758,pre-covid
Shea Weber,D,NSH,2010-11,24,Standard (1-way),4500000,R,8,12,1,0,10,82,0.08000000000000002,0.030000000000000027,-0.030000000000000013,0.030000000000000027,105,21,40,15,-3,4,22,3,-11,209,24,124466,92527,10019,16961,254,166,4,64,16,8,0,5,211,170,22,4,62,48,8,4,51,38,3,5,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,113,87,0,15,32,19,0,10,-30,-28,0,-2,59400000,0.075758,pre-covid
Scott Hannan,D,WSH,2010-11,31,Standard (1-way),4500000,L,0,0,0,1,6,78,-0.08000000000000002,0,-0.020000000000000004,-0.08999999999999997,-120,-19,10,-5,45,2,25,7,-15,1,0,92601,77511,12048,599,56,53,1,1,1,1,0,0,84,67,13,0,19,15,4,0,41,32,7,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,97,0,9,10,8,1,0,-24,-20,-2,0,59400000,0.075758,pre-covid
Dan Hamhuis,D,VAN,2010-11,27,Standard (1-way),4500000,L,3,6,0,0,34,64,-0.020000000000000018,0.040000000000000036,-0.06000000000000001,-0.030000000000000027,20,25,-7,5,116,20,-5,-1,-10,58,9,87089,66297,11502,5874,109,86,2,13,6,2,0,2,76,61,12,2,43,30,9,0,33,26,4,1,5,3,0,1,3,1,0,1,0,0,0,0,0,0,0,0,89,58,0,20,17,12,0,5,-6,0,-4,-2,59400000,0.075758,pre-covid
Martin Erat,F,NSH,2010-11,28,Standard (1-way),4500000,L,8,9,0,0,14,64,0.08000000000000002,0.030000000000000027,0.06,0,83,32,18,13,23,15,6,2,-2,105,18,69473,53284,4139,9592,135,105,3,23,17,8,0,7,57,51,1,1,35,33,2,0,35,25,2,5,27,16,2,7,12,5,0,6,19,5,0,12,25,11,12,1,21,16,0,4,33,22,0,8,24,14,8,-2,59400000,0.075758,pre-covid
David Legwand,F,NSH,2010-11,29,Standard (1-way),4500000,L,1,4,4,0,14,64,0.030000000000000027,0.040000000000000036,0.01999999999999999,0.010000000000000009,-35,9,16,5,8,9,19,5,-9,64,6,72212,55975,7491,5962,130,106,6,10,17,12,1,0,36,31,1,0,55,39,9,1,44,29,4,10,15,9,0,0,6,2,0,0,395,307,29,27,442,350,25,34,20,17,0,3,24,17,0,3,0,-2,-2,2,59400000,0.075758,pre-covid
Milan Michalek,F,OTT,2010-11,25,Standard (1-way),4333333,L,1,3,4,0,-10,66,0,-0.04999999999999999,-0.009999999999999995,0.010000000000000009,-58,-3,-20,-2,-61,-12,-16,-2,-2,103,12,71520,52715,7092,9223,167,118,11,28,18,10,3,1,49,45,2,2,40,29,8,2,22,14,2,3,16,4,1,6,7,3,1,1,4,2,0,2,9,4,2,1,41,29,0,9,15,10,0,3,-2,-2,-2,-2,59400000,0.072952,pre-covid
Mike Komisarek,D,TOR,2010-11,28,Standard (1-way),4300000,R,0,0,0,0,-9,75,-0.07,-0.02999999999999997,0,0.14,-177,-23,-21,-6,-102,-10,-7,2,-15,3,1,61340,53968,6537,187,48,48,0,0,1,1,0,0,146,125,17,0,14,11,3,0,51,45,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,117,99,0,3,9,9,0,0,-35,-41,0,2,59400000,0.072391,pre-covid
Dustin Penner,F,L.A,2010-11,27,Standard (1-way),4250000,L,6,2,1,0,-16,81,0.07,0.019999999999999962,-0.03,0,13,-5,-11,-1,-59,-8,-13,-2,-9,131,13,88061,65069,5333,13880,173,127,4,29,23,14,1,6,90,80,3,5,45,35,2,5,69,57,3,6,25,14,1,9,9,3,1,5,131,59,21,40,175,79,30,38,30,21,1,5,22,18,0,0,-9,-3,-2,-4,59400000,0.071549,pre-covid
Tomas Kaberle,D,BOS,2010-11,32,Standard (1-way),4250000,L,0,29,0,0,10,82,0.09000000000000008,-0.010000000000000009,0.04999999999999999,0.06000000000000005,214,41,7,9,-51,14,-17,-3,-1,235,26,108786,84961,1324,18747,130,72,1,44,4,4,0,0,37,29,1,2,29,23,1,1,70,59,1,8,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,140,120,2,5,43,17,0,19,-6,-6,0,-2,59400000,0.071549,pre-covid
Martin Havlat,F,MIN,2010-11,29,Standard (1-way),4250000,L,3,10,0,0,-10,78,0.13000000000000006,0.06,0.020000000000000004,-0.030000000000000027,107,9,-1,-4,-41,-5,-10,-7,-1,121,15,85849,68916,640,12063,229,166,1,46,22,18,0,3,34,29,0,3,43,40,0,1,47,36,0,5,15,6,0,5,5,3,0,1,3,3,0,0,7,5,0,0,24,24,0,0,40,24,0,10,-6,-8,2,-4,59400000,0.071549,pre-covid
Loui Eriksson,F,DAL,2010-11,24,Standard (1-way),4250000,L,10,15,1,2,7,79,0.08000000000000002,0,0.03,0.010000000000000009,58,38,-1,19,-93,13,-15,6,-4,203,28,97497,72468,6196,15375,179,117,6,49,27,13,1,10,26,23,0,2,72,46,15,4,34,26,2,6,17,4,1,10,11,3,1,6,1,0,1,0,3,1,0,2,46,36,0,7,46,28,1,13,38,30,4,0,59400000,0.071549,pre-covid
Anton Volchenkov,D,N.J,2010-11,28,Standard (1-way),4250000,L,0,0,0,0,2,57,-0.08000000000000007,-0.010000000000000009,0.020000000000000018,0.10999999999999999,-3,-2,-1,9,68,1,15,11,-3,1,0,61920,53257,6769,62,65,62,3,0,0,0,0,0,125,111,14,0,7,6,1,0,19,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,90,0,2,8,8,0,0,-22,-18,-4,0,59400000,0.071549,pre-covid
Joffrey Lupul,F,TOR,2010-11,26,Standard (1-way),4250000,R,4,9,0,0,-11,54,0.06,-0.030000000000000027,-0.13,-0.010000000000000009,-15,10,8,7,-114,-5,-8,-4,0,99,18,50618,40972,31,8625,129,97,0,30,14,10,0,4,63,55,0,7,18,15,0,2,17,14,0,3,10,4,0,4,6,2,0,4,12,8,0,4,20,10,1,0,29,26,0,0,17,8,0,9,12,20,0,-4,59400000,0.071549,pre-covid
David Booth,F,FLA,2010-11,25,Standard (1-way),4250000,L,8,2,0,0,-31,82,0.10000000000000003,0.020000000000000018,0.07,-0.039999999999999925,161,-8,59,15,-3,-25,30,4,-1,128,14,92985,75489,703,12933,280,216,0,40,23,15,0,5,129,121,0,3,28,24,1,1,24,17,0,6,31,17,0,4,10,4,0,4,24,18,0,4,24,18,3,1,25,21,0,0,17,13,0,2,42,38,2,0,59400000,0.071549,pre-covid
Eric Brewer,D,T.B,2010-11,31,Standard (1-way),4250000,L,0,5,0,0,3,76,-0.11000000000000004,-0.010000000000000009,-0.1,0,-150,-17,-46,-17,20,3,-15,-5,-20,22,2,100524,81130,13272,2598,110,93,0,4,9,8,0,0,145,113,24,1,23,13,7,2,40,35,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,88,0,18,7,7,0,0,-24,-25,-13,9,59400000,0.071549,pre-covid
John-Michael Liles,D,COL,2010-11,29,Standard (1-way),4200000,L,3,14,0,0,-11,76,0.10000000000000003,0.019999999999999962,0.12000000000000001,0.020000000000000018,218,19,42,22,30,-3,23,10,-3,181,20,100360,77655,4491,13778,163,108,1,41,6,3,0,2,59,49,4,3,32,25,1,5,36,22,2,7,6,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,153,126,4,14,40,23,0,13,26,28,-4,-2,59400000,0.070707,pre-covid
Mike Fisher,F,NSH,2010-11,30,Standard (1-way),4200000,R,4,12,0,0,-17,82,-0.010000000000000009,-0.07,-0.08,0.010000000000000009,-65,-6,-30,0,-87,-8,-19,1,-15,125,22,90369,69336,6295,10902,192,142,2,35,19,15,0,4,135,124,4,2,36,35,0,0,43,32,4,4,13,8,0,5,5,4,0,1,602,432,51,81,644,459,58,56,89,74,0,9,17,6,0,7,-14,-12,7,-11,59400000,0.070707,pre-covid
Scott Hartnell,F,PHI,2010-11,28,Standard (1-way),4200000,L,4,6,0,0,9,82,0.07000000000000006,0,-0.18,0.030000000000000027,185,33,27,6,32,17,-3,-3,0,143,18,81640,66768,289,13186,177,153,0,19,24,18,0,4,168,155,0,10,31,27,0,2,33,32,0,0,25,16,0,5,8,3,0,3,5,4,0,0,5,5,0,0,38,35,0,0,25,19,0,6,-38,-30,0,-9,59400000,0.070707,pre-covid
Ales Hemsky,F,EDM,2010-11,26,Standard (1-way),4100000,R,1,8,1,1,2,47,0.08000000000000002,0.019999999999999962,0.030000000000000013,0,11,9,-1,7,-45,-1,-10,1,-2,63,8,51556,37980,2132,8143,100,70,3,13,14,10,1,1,29,22,5,0,17,12,1,3,32,24,0,6,11,2,2,1,4,1,1,0,1,0,0,0,6,4,0,2,18,14,0,2,28,15,1,7,8,2,0,0,59400000,0.069024,pre-covid
Brenden Morrow,F,DAL,2010-11,31,Standard (1-way),4100000,L,9,4,1,0,-6,82,0.11000000000000004,0.010000000000000009,-0.01999999999999999,0.040000000000000036,160,24,12,-2,-30,4,-14,-9,-9,235,29,94518,68970,3592,17574,209,134,3,61,33,21,1,9,225,192,2,16,41,33,3,1,60,45,2,10,29,7,0,19,11,3,0,7,1,1,0,0,10,7,2,0,43,32,0,4,23,18,0,4,-2,20,0,-14,59400000,0.069024,pre-covid
Milan Lucic,F,BOS,2010-11,22,Standard (1-way),4083333,L,6,9,0,0,40,79,0.12,0.050000000000000044,-0.14,0.050000000000000044,187,45,25,18,37,28,12,8,0,130,14,78589,65108,104,11604,173,127,0,36,30,20,0,5,167,156,0,7,27,27,0,0,43,35,0,5,23,12,0,6,14,5,0,4,21,16,0,5,33,27,0,0,22,21,0,0,32,21,0,8,-36,-24,0,-21,59400000,0.068743,pre-covid
Pierre-Marc Bouchard,F,MIN,2010-11,26,Standard (1-way),4080000,L,0,10,0,0,-3,59,0.14000000000000007,0.04999999999999999,-0.09,-0.030000000000000027,96,12,14,5,-26,-3,0,-1,0,96,11,55626,44642,220,8919,98,75,0,17,12,9,0,0,15,15,0,0,26,20,0,4,20,13,0,6,8,6,0,1,6,5,0,0,17,7,0,6,26,16,0,1,10,8,0,0,26,14,0,8,6,4,0,0,59400000,0.068687,pre-covid
Marc Savard,F,BOS,2010-11,32,Standard (1-way),4021428,L,0,4,0,0,-7,25,0.050000000000000044,-0.030000000000000027,0.53,-0.030000000000000027,30,0,0,1,-22,-3,-5,-1,0,41,5,23705,18638,111,4318,50,35,0,12,2,2,0,0,5,5,0,0,3,3,0,0,18,7,0,8,1,1,0,0,0,0,0,0,167,123,1,34,161,121,5,1,4,2,0,0,8,4,0,3,4,2,0,-2,59400000,0.067701,pre-covid
Robyn Regehr,D,CGY,2010-11,30,Standard (1-way),4020000,L,1,1,0,1,2,79,-0.14999999999999997,-0.040000000000000036,-0.12,-0.19999999999999996,-264,-26,-22,-16,-33,0,-5,-2,-25,2,2,101831,82424,14740,1096,72,62,0,2,2,1,0,1,180,160,15,1,12,12,0,0,41,33,5,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,142,101,0,16,15,13,1,1,-24,-16,-6,-2,59400000,0.067677,pre-covid
Jason Blake,F,ANA,2010-11,36,Standard (1-way),4000000,L,5,4,0,0,-8,76,0.07,0.030000000000000027,-0.03,-0.010000000000000009,30,12,4,3,-48,-5,0,-2,0,86,16,67305,60162,157,6689,187,160,0,27,16,13,0,3,76,73,0,3,34,32,0,2,36,32,0,4,14,11,0,3,3,1,0,2,1,0,0,1,4,2,0,0,27,27,0,0,16,12,0,4,19,19,0,-2,59400000,0.06734,pre-covid
Ryan Whitney,D,EDM,2010-11,27,Standard (1-way),4000000,L,0,5,0,2,13,35,0.04999999999999999,0.010000000000000009,0.01999999999999999,-0.029999999999999916,-94,12,-10,3,-82,11,-6,1,-13,68,12,53210,36474,5178,8551,43,19,0,16,2,0,0,0,29,22,3,3,20,14,5,1,41,26,8,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,67,48,2,11,25,15,2,7,-10,-10,0,0,59400000,0.06734,pre-covid
Michal Handzus,F,L.A,2010-11,33,Standard (1-way),4000000,L,4,7,0,1,-9,82,-0.040000000000000036,-0.06000000000000005,-0.08000000000000002,0,-86,-3,1,6,-76,-3,6,6,-14,161,19,85340,58580,11072,12904,94,64,2,25,12,8,0,4,86,78,6,2,24,18,4,1,39,31,1,6,10,4,0,6,4,2,0,2,678,437,101,103,634,417,66,101,48,34,0,10,18,11,0,5,16,16,2,0,59400000,0.06734,pre-covid
Joni Pitkanen,D,CAR,2010-11,26,Standard (1-way),4000000,L,1,10,0,0,-2,72,0.08000000000000002,0.020000000000000018,0.06,0.020000000000000018,94,10,16,7,-30,-7,0,-3,-10,171,23,107617,80454,4711,16686,144,86,1,39,5,3,0,1,66,57,4,1,32,25,1,5,32,22,3,5,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,130,110,5,6,30,12,0,10,-50,-38,-4,-6,59400000,0.06734,pre-covid
Michael Ryder,F,BOS,2010-11,30,Standard (1-way),4000000,R,10,7,0,0,9,79,0.030000000000000027,-0.030000000000000027,0.13,-0.07000000000000006,60,16,8,9,-44,3,-7,0,0,100,13,68663,57833,145,9678,165,128,1,34,18,10,0,7,70,66,0,3,35,33,0,1,28,27,0,1,16,9,1,6,3,0,0,3,5,4,0,0,3,3,0,0,19,18,0,1,23,17,0,6,14,14,0,0,59400000,0.06734,pre-covid
Andrej Meszaros,D,PHI,2010-11,24,Standard (1-way),4000000,L,3,5,0,0,27,81,0.020000000000000018,0.010000000000000009,0.01999999999999999,0,28,23,20,6,12,26,5,9,-10,132,11,102647,78406,9249,11505,144,97,4,31,8,2,0,3,189,155,22,1,34,22,5,2,40,32,4,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,139,109,7,15,24,21,0,3,-34,-28,0,-6,59400000,0.06734,pre-covid
Jordan Staal,F,PIT,2010-11,21,Standard (1-way),4000000,L,3,4,0,2,5,42,0.030000000000000027,0,0.04000000000000001,-0.020000000000000018,18,10,2,9,-14,3,-6,2,-5,67,10,53810,38316,5910,7611,91,61,6,15,11,7,0,2,70,63,1,3,20,11,9,0,10,7,2,1,9,4,0,4,5,3,0,1,376,262,38,51,425,280,56,55,13,8,1,3,19,10,2,3,-10,-12,0,0,59400000,0.06734,pre-covid
Tom Gilbert,D,EDM,2010-11,27,Standard (1-way),4000000,R,3,7,0,2,-14,79,0,0.019999999999999962,-0.039999999999999994,-0.020000000000000018,-145,-40,-6,-15,-52,-19,11,-5,-35,114,16,116121,82689,15134,13378,107,81,3,20,6,2,0,3,69,54,8,2,43,25,11,2,87,63,16,5,10,6,0,2,3,0,0,2,0,0,0,0,0,0,0,0,172,124,5,37,20,11,2,7,-22,-8,-8,-4,59400000,0.06734,pre-covid
Joe Pavelski,F,S.J,2010-11,25,Standard (1-way),4000000,R,12,18,1,2,11,74,0.08999999999999997,0.04999999999999993,-0.030000000000000013,0.020000000000000018,339,33,56,20,143,9,27,5,-17,274,34,87262,62060,7907,13818,282,183,9,64,20,8,1,9,61,56,3,2,51,41,7,1,49,33,1,12,25,16,1,6,11,4,0,5,554,354,71,97,466,305,56,68,67,40,4,20,46,25,1,15,28,26,0,0,59400000,0.06734,pre-covid
Brad Boyes,F,BUF,2010-11,28,Standard (1-way),4000000,R,7,7,0,0,11,83,0.08999999999999997,0.020000000000000018,-0.11,-0.040000000000000036,189,32,17,17,71,16,-5,6,-1,91,14,84627,69753,294,11191,178,137,0,29,17,10,0,4,67,65,0,2,30,30,0,0,29,24,0,4,16,8,0,5,9,3,0,4,136,94,1,22,184,142,8,0,33,28,0,0,38,30,0,5,-4,-2,0,-2,59400000,0.06734,pre-covid
Derek Roy,F,BUF,2010-11,27,Standard (1-way),4000000,L,1,13,0,0,-3,35,0.07999999999999996,-0.040000000000000036,0,0.09000000000000008,115,11,7,7,5,5,2,3,-2,118,12,41002,28856,2800,7368,89,47,2,28,10,7,0,2,16,15,0,1,37,27,5,1,25,20,0,2,12,7,0,4,4,2,0,2,245,160,20,48,283,201,37,16,16,12,1,2,25,11,0,10,8,8,2,2,59400000,0.06734,pre-covid
Marek Zidlicky,D,MIN,2010-11,33,Standard (1-way),4000000,R,3,6,0,0,-6,46,0.020000000000000018,-0.010000000000000009,-0.05,-0.030000000000000027,-108,-7,-25,-8,-95,-7,-23,-8,-18,78,16,60092,43243,5934,8424,53,24,2,23,7,4,0,3,66,47,16,1,14,12,0,0,33,21,4,6,5,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,63,47,0,10,17,9,0,6,-16,-10,-6,2,59400000,0.06734,pre-covid
