player,position,team,season,age,type,cap_hit,shoots_catches,skater_stats_power_play_goals,skater_stats_power_play_assists,skater_stats_short_handed_goals,skater_stats_short_handed_assists,plusMinus,games_played,diff_all_corsi_percentage,diff_5on5_corsi_percentage,diff_4on5_corsi_percentage,diff_5on4_corsi_percentage,diff_all_shots_on_goal,diff_all_goals,diff_all_high_danger_shots,diff_all_high_danger_goals,diff_5on5_shots_on_goal,diff_5on5_goals,diff_5on5_high_danger_shots,diff_5on5_high_danger_goals,diff_4on5_goals,diff_5on4_shots_on_goal,diff_5on4_goals,all_icetime,x5on5_icetime,x4on5_icetime,x5on4_icetime,all_i_f_shots_on_goal,x5on5_i_f_shots_on_goal,x4on5_i_f_shots_on_goal,x5on4_i_f_shots_on_goal,all_i_f_goals,x5on5_i_f_goals,x4on5_i_f_goals,x5on4_i_f_goals,all_i_f_hits,x5on5_i_f_hits,x4on5_i_f_hits,x5on4_i_f_hits,all_i_f_takeaways,x5on5_i_f_takeaways,x4on5_i_f_takeaways,x5on4_i_f_takeaways,all_i_f_giveaways,x5on5_i_f_giveaways,x4on5_i_f_giveaways,x5on4_i_f_giveaways,all_i_f_high_danger_shots,x5on5_i_f_high_danger_shots,x4on5_i_f_high_danger_shots,x5on4_i_f_high_danger_shots,all_i_f_high_danger_goals,x5on5_i_f_high_danger_goals,x4on5_i_f_high_danger_goals,x5on4_i_f_high_danger_goals,all_faceoffs_won,x5on5_faceoffs_won,x4on5_faceoffs_won,x5on4_faceoffs_won,all_faceoffs_lost,x5on5_faceoffs_lost,x4on5_faceoffs_lost,x5on4_faceoffs_lost,all_shots_blocked_by_player,x5on5_shots_blocked_by_player,x4on5_shots_blocked_by_player,x5on4_shots_blocked_by_player,all_assists,x5on5_assists,x4on5_assists,x5on4_assists,all_diff_penalty_minutes,x5on5_diff_penalty_minutes,x4on5_diff_penalty_minutes,x5on4_diff_penalty_minutes,total_cap,percent_cap_hit,covid
Devin Setoguchi,F,MIN,2012-13,25,Standard (1-way),3000000,R,5,1,0,0,3,48,0.030000000000000027,-0.020000000000000018,-0.12,-0.050000000000000044,27,14,21,10,-33,6,12,6,0,52,7,41583,34486,18,5343,97,70,0,18,13,8,0,4,92,88,0,2,18,17,0,1,18,16,0,2,13,8,0,4,7,4,0,3,7,6,0,1,10,7,0,0,19,19,0,0,14,13,0,1,-2,-4,0,0,60000000,0.05,pre-covid
Andy Greene,D,N.J,2012-13,29,Standard (1-way),3000000,L,2,4,1,0,12,48,-0.019999999999999907,0,0.01999999999999999,-0.030000000000000027,81,7,5,6,70,9,8,5,-7,46,3,66349,51098,6929,5066,63,41,2,13,4,1,1,1,47,37,9,0,32,22,8,1,18,12,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,70,47,1,12,12,6,0,3,2,6,-2,0,60000000,0.05,pre-covid
Michael Grabner,F,NYI,2012-13,24,Standard (1-way),3000000,L,2,1,1,0,6,45,-0.06,0,0.07,0,-20,-4,-6,-6,32,4,0,1,-10,19,4,39943,31377,6069,1368,108,85,12,5,16,13,0,2,16,15,0,0,30,19,8,1,19,15,3,0,9,4,2,0,2,1,0,0,10,5,4,0,12,7,0,1,19,8,0,3,5,3,0,1,2,4,-2,2,60000000,0.05,pre-covid
Chris Kelly,F,BOS,2012-13,31,Standard (1-way),3000000,L,1,0,0,0,-15,34,-0.11000000000000004,-0.06000000000000005,-0.04000000000000001,0.15000000000000002,-40,-14,-10,-10,7,-7,0,-4,-4,4,1,30538,25082,4053,215,40,30,4,3,3,2,0,1,43,40,2,0,19,17,1,0,9,7,2,0,7,5,1,1,2,1,0,1,216,169,27,5,157,119,0,12,20,14,0,1,6,6,0,0,4,-2,0,2,60000000,0.05,pre-covid
Marc Methot,D,OTT,2012-13,27,Standard (1-way),3000000,L,0,1,0,0,3,47,-0.08000000000000007,-0.010000000000000009,0.01999999999999999,0.05999999999999994,-79,-10,-3,-3,18,-5,-1,-2,-13,9,2,62683,50816,8539,482,53,45,5,0,2,2,0,0,130,92,25,0,7,4,3,0,20,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,64,0,3,9,6,0,1,-14,-14,-2,2,60000000,0.05,pre-covid
Radim Vrbata,F,ARI,2012-13,31,Standard (1-way),3000000,R,2,10,1,0,6,34,0.10999999999999993,0.020000000000000018,0.27,-0.010000000000000009,83,20,9,13,0,6,-1,5,0,66,9,37351,28974,593,6027,106,78,2,15,12,9,1,1,26,22,1,2,18,17,0,0,11,6,0,5,7,5,0,1,4,2,0,1,10,7,0,3,22,15,3,0,14,12,0,1,16,5,0,6,-8,-6,0,-4,60000000,0.05,pre-covid
Jussi Jokinen,F,PIT,2012-13,29,Standard (1-way),3000000,L,3,5,0,0,-2,43,0.040000000000000036,0.030000000000000027,0,-0.020000000000000018,19,-3,1,1,2,-2,4,1,-7,66,6,39813,28668,3033,6023,74,59,0,12,13,10,0,3,17,16,1,0,26,21,3,1,14,9,0,5,12,7,0,3,5,3,0,2,250,183,26,21,182,118,22,17,22,17,2,2,9,4,0,3,-12,-6,0,-6,60000000,0.05,pre-covid
Tomas Kopecky,F,FLA,2012-13,30,Standard (1-way),3000000,L,4,5,1,0,-8,47,-0.010000000000000009,-0.020000000000000018,0.04999999999999999,-0.050000000000000044,-44,-14,-6,1,-48,-11,-3,-1,-19,59,13,49873,37965,5032,5595,93,65,6,13,15,6,0,4,23,17,1,4,24,18,3,2,11,10,1,0,13,3,1,5,8,1,0,4,42,20,7,10,44,18,17,5,25,19,0,2,12,7,0,5,6,4,4,-2,60000000,0.05,pre-covid
Joel Ward,F,WSH,2012-13,31,Standard (1-way),3000000,R,2,2,1,0,6,39,0.030000000000000027,0.010000000000000009,0.020000000000000004,0.020000000000000018,11,9,-1,-1,-1,6,-4,-2,-3,40,4,35401,27339,2925,4020,52,43,1,5,8,5,1,1,37,34,0,3,16,12,4,0,7,7,0,0,6,3,0,1,3,1,0,1,38,20,5,12,27,14,9,3,28,22,0,6,12,10,0,1,2,0,2,0,60000000,0.05,pre-covid
Valtteri Filppula,F,DET,2012-13,28,Standard (1-way),3000000,L,3,1,0,0,-8,41,0.06999999999999995,0.020000000000000018,0.11,-0.040000000000000036,81,-4,-10,-7,39,-1,-7,-5,-4,44,2,43729,34084,1420,6365,78,63,2,8,9,5,0,3,16,13,0,2,18,14,1,1,19,15,0,4,6,4,0,2,2,0,0,2,179,106,1,55,144,100,25,2,12,9,0,1,8,8,0,0,14,12,0,0,60000000,0.05,pre-covid
Chris Stewart,F,STL,2012-13,24,Standard (1-way),3000000,R,6,6,0,0,0,48,0.040000000000000036,-0.040000000000000036,-0.17,-0.030000000000000027,67,16,1,-2,-17,4,-12,-9,0,83,14,45558,37530,103,6496,97,74,0,17,18,10,0,6,41,40,0,1,13,11,0,1,11,8,0,3,10,6,0,3,5,2,0,2,8,8,0,0,19,14,0,0,13,13,0,0,18,12,0,6,4,4,0,0,60000000,0.05,pre-covid
Jordan Leopold,D,STL,2012-13,31,Standard (1-way),3000000,L,0,4,0,0,-10,39,0.010000000000000009,0,0.06,-0.010000000000000009,-36,-14,3,-3,-34,-7,6,2,-8,55,2,46919,37084,2981,4884,60,37,2,18,2,2,0,0,39,33,3,2,7,5,1,0,14,12,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57,40,1,10,8,4,0,3,-8,-8,-2,2,60000000,0.05,pre-covid
Rostislav Klesla,D,ARI,2012-13,30,Standard (1-way),2975000,L,0,0,0,0,0,38,-0.09000000000000002,-0.030000000000000027,-0.03,0.14,-100,-11,-5,-2,-35,-1,2,4,-8,1,0,40190,34063,5160,86,44,42,2,0,2,2,0,0,40,40,0,0,4,3,1,0,5,4,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,50,0,3,6,5,0,0,-16,-16,0,0,60000000,0.049583,pre-covid
Steve Ott,F,BUF,2012-13,29,Standard (1-way),2950000,L,2,1,0,2,3,48,-0.030000000000000027,-0.06999999999999995,0.039999999999999994,0.010000000000000009,-86,-4,-26,-7,-96,7,-10,0,-10,71,0,53447,38865,5410,7336,73,54,6,8,9,7,0,1,187,159,6,16,10,7,3,0,24,13,1,8,4,2,0,1,2,1,0,0,298,154,72,44,237,131,30,46,21,13,0,6,15,11,2,1,-18,-8,-2,-6,60000000,0.049167,pre-covid
Matt Greene,D,L.A,2012-13,29,Standard (1-way),2950000,R,0,0,0,0,2,5,-0.14000000000000007,-0.07,0.08000000000000002,0.050000000000000044,-8,-2,0,0,-4,-1,0,0,-1,1,0,4586,3790,596,82,3,2,0,0,0,0,0,0,22,18,4,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,2,1,1,0,0,-8,-8,0,0,60000000,0.049167,pre-covid
Ian White,D,DET,2012-13,28,Standard (1-way),2875000,R,0,0,0,0,5,25,0.06999999999999995,0,-0.08,0.040000000000000036,38,8,2,-1,-8,4,0,-2,0,38,2,29375,24699,27,3712,27,16,0,8,2,1,0,0,14,12,0,1,1,1,0,0,8,7,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,32,27,0,0,2,2,0,0,0,0,0,0,60000000,0.047917,pre-covid
Logan Couture,F,S.J,2012-13,23,Standard (1-way),2875000,L,12,8,0,1,1,48,0.08999999999999997,0.010000000000000009,0.010000000000000009,0.08000000000000007,174,29,42,14,59,10,17,3,1,128,18,52119,39172,2227,8586,151,107,0,39,21,14,0,7,32,29,2,1,31,27,2,1,22,14,0,7,20,9,1,10,9,5,0,4,252,219,11,4,237,212,5,5,51,38,1,1,16,10,1,5,24,22,2,0,60000000,0.047917,pre-covid
Kyle Brodziak,F,MIN,2012-13,28,Standard (1-way),2833333,R,1,1,1,0,-18,48,-0.030000000000000027,-0.010000000000000009,0,0.04999999999999993,6,-22,14,4,5,-17,1,3,-9,56,7,49982,38397,5285,3171,88,65,3,14,8,6,1,1,54,49,2,0,22,15,4,0,22,21,1,0,11,7,1,1,6,4,1,1,377,278,45,28,386,296,15,29,18,11,0,3,4,3,0,1,6,2,0,0,60000000,0.047222,pre-covid
Tyler Ennis,F,BUF,2012-13,22,Standard (1-way),2812500,L,2,12,0,0,-14,47,0.13000000000000006,0.010000000000000009,-0.13,0.030000000000000027,40,5,15,4,-68,-8,0,-5,0,83,10,50415,39062,128,8763,108,79,0,16,10,8,0,2,28,24,0,3,16,16,0,0,20,12,0,7,15,9,0,3,4,3,0,1,158,125,1,22,219,183,4,1,25,23,0,0,21,8,0,10,4,4,0,-2,60000000,0.046875,pre-covid
Daniel Cleary,F,DET,2012-13,33,Standard (1-way),2800000,L,6,1,1,0,-7,48,0.039999999999999925,0,-0.04999999999999999,0.010000000000000009,77,-1,-7,-1,33,-6,-3,-3,-5,72,8,47357,36115,3114,6976,93,72,1,15,9,3,1,4,56,50,1,3,11,10,0,0,19,13,0,6,7,3,0,3,4,1,0,2,11,10,0,1,12,10,0,2,21,16,0,5,6,5,0,0,-16,-12,2,-6,60000000,0.046667,pre-covid
Kyle Okposo,F,NYI,2012-13,24,Standard (1-way),2800000,R,0,3,1,0,-3,48,0.030000000000000027,0,-0.15,0,65,4,8,0,17,1,0,0,0,44,6,48833,42976,272,4057,101,86,0,10,4,4,0,0,48,46,0,1,35,32,0,1,35,33,0,2,10,5,0,2,0,0,0,0,104,86,3,7,82,71,0,2,21,20,0,0,20,17,0,2,6,0,2,-2,60000000,0.046667,pre-covid
Derek Morris,D,ARI,2012-13,33,Standard (1-way),2750000,R,0,3,0,0,-6,39,-0.020000000000000018,0.020000000000000018,-0.05000000000000002,-0.050000000000000044,-5,-13,-10,-3,18,-7,1,2,-8,32,5,50067,40713,5267,2624,68,46,2,10,0,0,0,0,92,77,10,2,10,7,1,1,15,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,48,1,12,11,7,0,3,-24,-22,2,0,60000000,0.045833,pre-covid
Frans Nielsen,F,NYI,2012-13,28,Standard (1-way),2750000,L,2,8,1,1,-5,48,-0.040000000000000036,-0.040000000000000036,0.039999999999999994,-0.040000000000000036,-25,-7,-13,-6,-15,-3,-15,-2,-12,70,9,51889,37664,6589,5536,93,71,4,13,6,3,1,2,23,22,1,0,29,23,4,0,24,14,1,6,6,3,1,2,1,0,1,0,268,182,51,13,290,183,7,72,47,32,1,12,23,15,0,6,-2,-4,-2,4,60000000,0.045833,pre-covid
Jeff Schultz,D,WSH,2012-13,26,Standard (1-way),2750000,L,0,0,0,0,-6,26,-0.07,-0.030000000000000027,0.020000000000000004,0,-60,-11,0,2,-24,-7,1,2,-4,0,0,22240,19685,2239,0,12,12,0,0,0,0,0,0,17,15,1,0,3,3,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,19,0,0,3,3,0,0,-10,-10,0,0,60000000,0.045833,pre-covid
Roman Polak,D,STL,2012-13,26,Standard (1-way),2750000,R,0,0,0,0,-4,48,-0.10000000000000003,-0.030000000000000027,-0.010000000000000009,0.12,-24,-10,-15,-12,29,-6,-7,-9,-7,1,0,53051,45439,5427,124,39,38,0,0,1,1,0,0,110,101,3,0,8,5,1,0,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,56,0,2,5,4,0,0,-14,-18,2,4,60000000,0.045833,pre-covid
Andrej Sekera,D,BUF,2012-13,26,Standard (1-way),2750000,L,0,0,0,1,-2,37,-0.040000000000000036,-0.03999999999999998,0.06000000000000001,0.08999999999999997,-134,-6,-17,-7,-92,-4,-9,-6,-1,20,0,47082,38780,3974,2260,33,26,0,5,2,2,0,0,30,20,6,0,10,6,1,0,19,18,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,54,0,2,10,8,1,0,0,0,0,0,60000000,0.045833,pre-covid
David Clarkson,F,N.J,2012-13,28,Standard (1-way),2666667,R,6,2,0,0,-6,48,0.18999999999999995,0.06999999999999995,-0.19,0.040000000000000036,299,12,20,1,131,1,9,-2,0,133,10,50667,38983,25,9159,180,125,0,37,15,8,0,5,84,77,0,6,8,7,0,0,16,13,0,3,14,6,0,3,5,0,0,3,6,2,0,2,19,16,0,0,6,5,0,0,9,6,0,0,4,4,2,-4,60000000,0.044444,pre-covid
Steve Downie,F,COL,2012-13,25,Standard (1-way),2650000,R,0,0,0,0,1,2,0.04999999999999999,-0.050000000000000044,0,0,1,1,2,1,1,1,2,1,0,0,0,1067,902,0,143,2,2,0,0,0,0,0,0,5,5,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,-6,-6,0,0,60000000,0.044167,pre-covid
Michael Del Zotto,D,NYR,2012-13,22,Standard (1-way),2550000,L,0,8,1,0,3,46,0,-0.030000000000000027,0.10999999999999999,-0.09999999999999998,7,14,2,0,0,11,3,0,-3,67,10,63971,50230,4151,7795,81,64,2,12,3,2,1,0,77,64,7,3,10,5,2,1,26,16,3,6,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,64,59,2,3,18,9,0,8,2,-6,2,4,60000000,0.0425,pre-covid
Curtis Glencross,F,CGY,2012-13,29,Standard (1-way),2550000,L,3,3,1,0,-8,40,0.06,0.020000000000000018,-0.03,-0.09000000000000008,26,-1,-9,-3,5,-10,-9,-7,-3,45,7,43765,33356,2740,5917,92,74,1,13,15,10,0,2,49,46,1,2,19,17,2,0,24,20,0,3,8,3,0,2,4,1,0,0,20,15,0,4,26,13,7,2,14,9,0,5,11,7,0,1,4,6,0,-2,60000000,0.0425,pre-covid
Blake Wheeler,F,WPG,2012-13,25,Standard (1-way),2550000,R,2,5,0,0,-3,48,0.07000000000000006,0.010000000000000009,0.06,0.030000000000000027,99,7,16,3,-2,-5,-1,-2,-1,78,8,54145,44148,844,7059,129,100,1,17,19,13,0,2,90,82,1,3,28,25,0,0,20,17,0,3,15,7,0,2,7,2,0,1,4,3,0,1,14,6,0,1,39,37,0,0,22,13,0,5,10,6,0,-2,60000000,0.0425,pre-covid
Anton Babchuk,D,CGY,2012-13,28,Standard (1-way),2500000,R,0,0,0,0,-1,7,-0.030000000000000027,-0.02999999999999997,0,0.10999999999999999,-15,0,-1,0,-16,-1,-2,-1,0,1,1,4977,4739,0,199,5,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,1,1,0,0,0,0,0,0,60000000,0.041667,pre-covid
Michal Handzus,F,CHI,2012-13,35,Standard (1-way),2500000,L,0,0,1,0,5,39,-0.11000000000000004,-0.050000000000000044,-0.03,-0.06999999999999995,-72,-8,-16,-7,-20,0,-11,-4,-5,10,-1,30735,24866,3971,1210,41,37,2,2,2,2,0,0,31,29,1,0,16,13,2,0,14,13,0,0,3,1,1,1,0,0,0,0,236,195,21,5,190,142,14,14,30,17,0,4,6,5,0,0,-6,-4,0,0,60000000,0.041667,pre-covid
Douglas Murray,D,PIT,2012-13,32,Standard (1-way),2500000,L,0,0,0,1,-12,43,-0.15000000000000002,-0.06,-0.03,0.15000000000000002,-150,-27,-20,-8,-56,-8,-10,0,-15,2,0,45373,37321,6740,97,27,25,0,0,1,1,0,0,89,81,6,0,10,6,3,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,72,0,1,5,5,0,0,-8,-2,-4,-2,60000000,0.041667,pre-covid
Zach Bogosian,D,WPG,2012-13,21,Standard (1-way),2500000,R,0,3,0,0,-5,33,-0.030000000000000027,-0.030000000000000027,0.06999999999999998,0.030000000000000027,-34,-9,2,1,-37,-6,5,4,-8,36,4,45785,37136,3510,3251,85,63,1,14,5,5,0,0,79,68,2,2,12,6,3,2,28,23,3,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,50,42,0,5,9,6,0,3,-8,-4,0,-4,60000000,0.041667,pre-covid
Brad Marchand,F,BOS,2012-13,24,Standard (1-way),2500000,L,4,3,2,0,27,45,0.09999999999999998,0.05999999999999994,0.12999999999999998,0.010000000000000009,146,29,18,11,101,18,5,6,-2,47,8,45804,36668,3315,4500,91,70,8,6,18,11,1,4,38,33,4,0,28,24,2,1,32,25,0,6,10,5,1,3,8,5,0,3,6,5,1,0,6,3,0,1,20,18,0,2,18,16,0,0,2,6,-2,-2,60000000,0.041667,pre-covid
Manny Malhotra,F,VAN,2012-13,32,Standard (1-way),2500000,L,0,0,0,0,-3,9,-0.23000000000000004,-0.09000000000000002,-0.07,-0.9,-30,-6,-9,-4,-8,-3,-4,-1,-3,-1,0,6010,4315,1438,108,2,2,0,0,0,0,0,0,8,7,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,43,19,0,34,18,1,2,4,2,0,0,0,0,0,0,4,4,0,0,60000000,0.041667,pre-covid
Brandon Prust,F,MTL,2012-13,28,Standard (1-way),2500000,L,0,0,0,0,8,38,-0.07000000000000006,-0.020000000000000018,0.06,0,-19,3,1,-1,6,10,5,2,-8,6,0,31087,25342,4266,895,39,36,2,1,5,5,0,0,87,79,5,1,11,8,3,0,9,8,1,0,6,6,0,0,3,3,0,0,25,14,9,2,30,16,1,7,26,21,0,2,9,8,0,0,-22,-13,1,-5,60000000,0.041667,pre-covid
Carlo Colaiacovo,D,DET,2012-13,29,Standard (1-way),2500000,L,0,2,0,0,-1,6,0.04999999999999993,0.030000000000000027,0.1,-0.050000000000000044,7,-4,-1,-1,4,-2,1,1,-1,5,0,6807,5518,192,873,12,8,1,2,0,0,0,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,1,1,0,0,1,2,2,0,0,60000000,0.041667,pre-covid
Dmitry Kulikov,D,FLA,2012-13,21,Standard (1-way),2500000,L,2,4,0,0,-5,34,0.04999999999999999,0.010000000000000009,0,-0.040000000000000036,-2,0,0,6,-17,-5,2,5,-5,48,10,42792,34893,2484,4674,52,30,0,19,3,0,0,2,84,74,7,2,9,6,2,1,23,20,0,2,3,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,49,44,1,1,7,3,0,4,-6,-8,0,2,60000000,0.041667,pre-covid
Lee Stempniak,F,CGY,2012-13,29,Standard (1-way),2500000,R,4,2,0,4,2,47,0.010000000000000009,0.030000000000000027,-0.03,-0.040000000000000036,-42,-5,2,-1,-8,-1,11,2,-10,43,4,50495,39136,5244,4616,113,92,5,13,9,5,0,4,47,42,2,3,32,25,6,1,24,22,1,1,14,10,0,4,5,2,0,3,3,1,0,1,20,13,3,2,17,11,0,3,23,17,3,1,10,6,0,0,60000000,0.041667,pre-covid
Andrew Cogliano,F,ANA,2012-13,25,Standard (1-way),2390000,L,0,0,2,0,11,48,0.010000000000000009,0.06,0.03,-0.12,-9,7,-2,-1,41,12,2,1,-5,2,-1,44261,38100,4241,414,79,66,6,1,13,9,1,0,40,39,1,0,13,8,5,0,15,15,0,0,10,5,0,0,5,2,0,0,32,24,6,0,60,47,1,5,24,19,0,2,10,10,0,0,18,8,0,2,60000000,0.039833,pre-covid
Bryan Little,F,WPG,2012-13,24,Standard (1-way),2383333,R,2,3,0,1,8,48,0.030000000000000027,-0.010000000000000009,0,0.040000000000000036,43,9,-5,-2,-7,5,-6,-2,-7,86,8,57021,43765,4222,7022,84,65,2,10,7,5,0,0,32,31,1,0,29,20,6,1,11,7,2,2,8,5,1,1,1,0,0,0,431,306,42,54,411,296,48,39,19,14,0,5,25,17,1,3,24,20,2,2,60000000,0.039722,pre-covid
Teddy Purcell,F,T.B,2012-13,26,Standard (1-way),2362500,R,3,10,0,0,-1,48,0.12000000000000005,0.020000000000000018,-0.15,-0.040000000000000036,109,20,12,6,2,4,5,2,0,78,11,48219,36921,48,9154,94,72,0,18,11,7,0,3,11,11,0,0,20,18,0,0,25,14,0,11,7,5,0,2,2,1,0,1,2,2,0,0,4,4,0,0,7,7,0,0,25,14,0,4,-4,-2,0,-2,60000000,0.039375,pre-covid
Troy Brouwer,F,WSH,2012-13,26,Standard (1-way),2350000,R,7,9,1,0,-5,47,0.06,-0.010000000000000009,0,-0.020000000000000018,11,19,-5,7,-43,-5,-12,-3,-9,110,34,52276,37601,4130,8673,111,69,5,28,19,9,1,7,108,90,5,9,24,18,4,1,22,18,1,3,10,2,0,5,4,1,0,1,111,54,11,36,121,56,38,18,23,16,0,5,14,4,0,9,-8,-4,-4,0,60000000,0.039167,pre-covid
Michael Frolik,F,CHI,2012-13,24,Standard (2-way),2333333,L,0,0,1,0,6,45,-0.08000000000000007,0.020000000000000018,-0.05000000000000002,0.020000000000000018,-2,-3,-19,-5,64,4,-9,-1,-8,7,0,33798,26526,6214,566,98,83,12,1,3,3,0,0,32,31,1,0,42,28,12,0,6,4,1,1,1,1,0,0,0,0,0,0,15,12,3,0,25,18,2,1,23,10,0,7,7,7,0,0,2,4,-2,2,60000000,0.038889,pre-covid
Matt Niskanen,D,PIT,2012-13,25,Standard (1-way),2300000,R,0,2,0,0,0,40,0.050000000000000044,0.030000000000000027,0.009999999999999995,-0.030000000000000027,59,3,-7,-5,13,4,-11,-2,-4,66,3,48858,39767,2667,4664,67,43,1,20,4,4,0,0,49,46,1,0,15,13,0,0,17,12,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,36,2,7,10,6,0,2,-10,-8,0,-2,60000000,0.038333,pre-covid
Mason Raymond,F,VAN,2012-13,26,Standard (1-way),2275000,L,4,2,0,0,4,46,0,-0.030000000000000027,0.05000000000000002,-0.040000000000000036,-19,6,-6,0,-53,-1,-8,-2,-5,58,8,43676,34041,2967,5709,79,61,1,12,10,5,0,4,18,17,0,1,17,13,3,1,18,16,1,0,6,3,0,2,3,1,0,2,17,10,3,1,33,24,3,3,8,5,0,3,12,9,0,2,0,-4,2,2,60000000,0.037917,pre-covid
Ryan Smyth,F,EDM,2012-13,36,35+ (1-way),2250000,L,0,1,1,0,-5,47,-0.06,-0.020000000000000018,-0.009999999999999995,-0.04999999999999993,-126,-8,-19,-4,-69,-5,-15,-1,-5,29,5,43345,31994,6829,3192,69,57,4,7,2,1,1,0,41,36,3,1,15,11,4,0,26,18,3,4,5,3,0,2,1,1,0,0,87,67,6,12,115,85,13,6,24,15,0,8,11,10,0,1,-10,-10,0,-2,60000000,0.0375,pre-covid
Ryan Wilson,D,COL,2012-13,25,Standard (1-way),2250000,L,0,0,0,0,4,12,-0.009999999999999953,0.040000000000000036,0.07,-0.050000000000000044,12,-3,-10,-4,27,5,-1,1,-6,3,0,13322,10420,2115,375,23,19,1,0,0,0,0,0,17,17,0,0,5,3,2,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,2,3,3,0,0,-8,-6,0,-2,60000000,0.0375,pre-covid
Patrik Berglund,F,STL,2012-13,24,Standard (1-way),2250000,L,5,1,2,0,-5,48,0.010000000000000009,-0.040000000000000036,0.020000000000000004,0.040000000000000036,33,4,-10,-2,-19,-4,-17,-9,-4,79,9,48466,36169,3633,6446,74,45,3,19,17,7,1,5,53,45,0,4,10,9,1,0,9,7,0,2,9,3,0,4,6,1,0,3,279,217,19,31,324,252,25,28,24,15,0,8,8,7,0,1,-4,-2,0,-2,60000000,0.0375,pre-covid
Greg Zanon,D,COL,2012-13,32,Standard (1-way),2250000,L,0,0,0,1,-16,44,-0.09999999999999998,-0.02999999999999997,-0.010000000000000009,0.09999999999999998,-156,-27,-13,-6,-54,-16,2,0,-7,2,0,51032,43076,6717,284,40,39,0,0,0,0,0,0,65,57,7,0,14,10,2,1,16,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,93,0,9,6,3,1,0,-22,-16,-6,0,60000000,0.0375,pre-covid
Ladislav Smid,D,EDM,2012-13,26,Standard (1-way),2250000,L,0,0,0,1,-1,48,-0.08999999999999997,-0.010000000000000009,-0.05,-0.87,-204,-14,-26,-11,-74,-1,-10,-2,-10,-1,0,58518,48154,8779,156,30,28,1,0,1,1,0,0,151,136,14,0,8,8,0,0,23,17,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,86,0,9,3,2,1,0,-26,-22,-4,0,60000000,0.0375,pre-covid
Andrew Ference,D,BOS,2012-13,33,Standard (1-way),2250000,L,0,1,0,1,11,48,-0.06000000000000005,-0.030000000000000027,-0.04000000000000001,0.10999999999999999,-34,2,0,2,9,2,2,2,-6,3,0,56130,48075,5998,394,66,55,1,1,4,3,0,0,89,72,13,0,5,4,0,0,31,28,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,48,0,3,9,7,1,0,-18,-18,-2,2,60000000,0.0375,pre-covid
Luca Sbisa,D,ANA,2012-13,22,Standard (1-way),2175000,L,0,3,0,0,-2,41,-0.04999999999999999,-0.03999999999999998,-0.009999999999999981,0.06999999999999995,-30,-2,-4,2,-8,-6,3,1,-4,28,5,48792,41027,4393,1775,39,35,1,2,1,1,0,0,99,95,2,1,10,7,3,0,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,46,0,7,7,3,0,3,-12,-12,0,0,60000000,0.03625,pre-covid
Nikita Nikitin,D,CBJ,2012-13,26,Standard (1-way),2150000,L,1,1,0,0,2,38,-0.020000000000000018,-0.019999999999999962,-0.01999999999999999,-0.010000000000000009,-46,-3,-3,1,-43,4,-2,3,-6,44,4,48330,37643,5103,3941,60,31,0,23,3,2,0,1,31,23,7,0,11,9,1,0,18,14,0,4,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,56,38,1,9,6,4,0,1,0,0,0,0,60000000,0.035833,pre-covid
